CustomerID,Region,State,City,Job,Marital,Education,Default,Balance,HHInsurance,CarLoan
134614,West,California,San Francisco,management,divorced,tertiary,0,1968,0,0
134649,East,New York,Ithaca,technician,divorced,secondary,0,367,0,0
134656,Central,Texas,Houston,blue-collar,married,primary,0,1262,1,1
134677,Central,Michigan,Detroit,admin.,single,secondary,0,654,0,0
134712,West,Washington,Seattle,retired,divorced,primary,0,639,0,0
134747,Central,Iowa,Urbandale,technician,divorced,secondary,0,275,0,0
134775,East,District of Columbia,Washington,blue-collar,divorced,primary,0,-19,1,0
134782,East,District of Columbia,Washington,retired,married,secondary,0,86,0,0
134845,East,Maryland,Crofton,management,married,tertiary,0,2222,1,0
134859,Central,Iowa,Ankeny,blue-collar,married,secondary,0,167,1,1
134894,West,California,Los Angeles,management,married,tertiary,0,1624,0,0
134908,West,California,Los Angeles,self-employed,single,tertiary,0,658,1,0
134915,Central,Michigan,Ann Arbor,management,married,tertiary,0,-375,0,0
134971,East,Pennsylvania,Philadelphia,retired,divorced,primary,0,1729,0,0
134978,East,District of Columbia,Washington,management,single,tertiary,0,201,1,0
135034,West,Washington,Seattle,technician,divorced,tertiary,1,3,0,0
135062,Central,Kansas,Leawood,retired,divorced,primary,0,275,0,0
135167,Central,Kansas,Kansas City,management,single,tertiary,0,12569,0,0
135174,West,Idaho,Lewiston,management,married,tertiary,0,1624,0,0
135272,West,Washington,Seattle,technician,single,tertiary,0,1880,0,0
135279,South,North Carolina,Charlotte,technician,single,tertiary,0,2733,0,0
135307,East,Pennsylvania,Philadelphia,blue-collar,married,primary,0,3136,1,0
135363,South,North Carolina,Greenville,management,married,tertiary,0,0,1,1
135391,East,New York,New York City,management,married,tertiary,0,1147,0,0
135405,West,California,Los Angeles,admin.,divorced,secondary,0,397,1,1
135538,South,Florida,Miramar,blue-collar,single,primary,0,0,0,0
135545,South,Georgia,Atlanta,student,single,primary,0,608,0,0
135622,West,Washington,Seattle,management,single,tertiary,0,825,1,0
135650,Central,Kansas,Leavenworth,management,married,tertiary,0,2383,0,0
135657,East,Massachusetts,Boston,management,single,tertiary,0,2,1,1
135685,East,Ohio,Hudson,management,married,tertiary,0,6016,0,0
135692,West,Oregon,Corvallis,blue-collar,married,primary,0,201,1,0
135699,Central,Texas,Houston,technician,married,secondary,0,221,1,0
135720,East,New York,New York City,housemaid,single,secondary,0,1796,0,0
135783,Central,Michigan,Detroit,management,married,tertiary,0,3518,0,0
135860,Central,Texas,Houston,management,married,secondary,0,134,1,1
135923,East,New York,Valley Stream,technician,single,secondary,0,540,0,1
135972,East,Pennsylvania,Philadelphia,management,single,tertiary,0,-324,0,1
136133,Central,Michigan,Detroit,retired,married,primary,0,1084,0,0
136280,East,Pennsylvania,Philadelphia,entrepreneur,married,tertiary,0,170,1,0
136329,West,California,Los Angeles,housemaid,married,secondary,0,271,1,0
136371,Central,Kansas,Hutchinson,management,single,tertiary,0,1400,1,0
136399,East,New Jersey,Secaucus,management,single,tertiary,0,935,0,0
136406,Central,Texas,Houston,technician,married,secondary,0,684,1,0
136434,Central,Illinois,Hoffman Estates,retired,divorced,secondary,0,2204,0,0
136476,East,Massachusetts,Boston,student,single,tertiary,0,3300,0,0
136483,South,North Carolina,Gastonia,management,married,tertiary,0,169,0,0
136497,South,Tennessee,Columbia,management,married,secondary,0,406,1,0
136539,Central,Illinois,Chicago,unemployed,married,secondary,0,1625,0,0
136567,West,Washington,Seattle,services,married,secondary,0,207,1,0
136644,South,South Carolina,Taylors,admin.,married,secondary,0,459,0,0
136672,West,California,Los Angeles,retired,married,primary,0,43,0,0
136742,East,New York,New York City,services,divorced,primary,0,459,1,0
136812,Central,Michigan,Canton,management,married,tertiary,0,1812,0,0
136826,West,Washington,Seattle,management,single,tertiary,0,1090,0,0
136875,East,New Jersey,Maple Shade,admin.,single,secondary,0,733,1,0
136924,West,Washington,Seattle,admin.,married,tertiary,0,189,1,0
137008,West,Washington,Mount Vernon,technician,divorced,secondary,0,982,1,0
137022,Central,Kansas,Leavenworth,admin.,single,tertiary,0,832,0,0
137043,East,New York,New York City,self-employed,single,secondary,0,3676,0,0
137050,East,New York,New York City,retired,married,secondary,0,1443,0,0
137085,East,New York,Holbrook,services,single,secondary,0,0,1,0
137099,West,California,San Diego,unemployed,married,secondary,0,314,1,0
137204,West,California,Los Gatos,technician,single,secondary,0,316,1,0
137225,Central,Michigan,Detroit,management,single,tertiary,0,6784,0,0
137239,East,District of Columbia,Washington,technician,married,secondary,0,2218,1,0
137330,East,New York,New York City,blue-collar,married,primary,0,82,0,0
137344,Central,Kansas,Hutchinson,management,married,secondary,0,11835,1,0
137351,West,Idaho,Lewiston,blue-collar,married,secondary,0,955,0,1
137428,Central,Michigan,Ann Arbor,retired,married,tertiary,0,2269,0,0
137470,South,Arkansas,Paragould,blue-collar,single,secondary,0,215,0,0
137491,South,Florida,Seminole,technician,single,secondary,0,139,0,1
137512,West,Arizona,Sierra Vista,technician,married,tertiary,0,7050,0,0
137547,South,North Carolina,Charlotte,admin.,single,tertiary,0,41,1,0
137596,West,California,Los Angeles,retired,divorced,primary,0,2308,0,0
137729,West,California,Los Gatos,management,married,tertiary,0,1600,1,1
137736,Central,Oklahoma,Muskogee,blue-collar,divorced,secondary,0,316,1,0
137897,South,Alabama,Madison,unemployed,married,secondary,0,94,0,0
137946,East,Massachusetts,Boston,technician,married,secondary,0,137,0,0
137960,South,Arkansas,North Little Rock,retired,divorced,secondary,0,1,0,0
138002,South,North Carolina,Greensboro,blue-collar,married,NA,0,9328,1,0
138009,East,Massachusetts,Boston,blue-collar,single,secondary,0,3,1,0
138079,Central,Minnesota,Brooklyn Center,blue-collar,married,secondary,0,1777,1,0
138163,Central,Kansas,Kansas City,services,married,secondary,0,2678,0,0
138296,Central,Texas,Dallas,retired,divorced,tertiary,0,3203,0,0
138303,East,New York,New York City,blue-collar,married,primary,0,-106,1,1
138317,East,Maryland,Edgewood,unemployed,married,secondary,0,926,0,0
138380,East,District of Columbia,Washington,blue-collar,married,secondary,0,262,0,0
138422,Central,Oklahoma,Norman,unemployed,divorced,tertiary,0,0,0,0
138520,East,New York,New York City,student,single,secondary,0,480,0,0
138527,East,New York,New York City,management,single,tertiary,0,13014,0,0
138534,Central,Texas,Cedar Hill,management,married,secondary,0,754,0,1
138548,East,New York,Troy,technician,married,secondary,0,15485,0,0
138611,East,New York,New York City,management,married,tertiary,0,5969,0,0
138688,East,New York,New York City,student,single,primary,0,373,1,0
138695,West,California,East Los Angeles,management,married,tertiary,0,31472,0,0
138779,East,New York,New York City,technician,married,secondary,0,2326,0,0
138898,Central,Texas,Houston,self-employed,married,tertiary,0,0,1,0
138919,East,Maryland,Cumberland,management,married,tertiary,0,7803,0,0
138975,Central,Kansas,Lawrence,admin.,married,secondary,0,378,0,0
139010,West,Utah,Tooele,management,single,tertiary,0,2646,0,0
139017,West,Washington,Seattle,management,single,tertiary,0,1506,0,0
139094,West,California,Los Angeles,management,single,tertiary,0,2,1,0
139157,East,New York,East Meadow,admin.,married,tertiary,0,882,0,0
139192,West,California,Los Angeles,admin.,single,secondary,0,163,1,1
139199,Central,Texas,Dallas,technician,divorced,secondary,0,314,1,0
139269,South,North Carolina,Sanford,technician,married,secondary,0,3176,0,0
139290,West,Washington,Issaquah,blue-collar,married,secondary,0,640,1,0
139451,South,North Carolina,Charlotte,entrepreneur,single,secondary,0,663,0,0
139465,East,New York,New York City,student,married,tertiary,0,10,1,0
139486,Central,Texas,Dallas,retired,married,primary,0,324,0,0
139584,East,Ohio,Hilliard,blue-collar,married,secondary,0,272,0,0
139619,East,New York,New York City,management,divorced,secondary,0,283,1,0
139661,East,Pennsylvania,Philadelphia,NA,single,secondary,0,4465,0,0
139710,South,Florida,Miami,blue-collar,married,primary,0,1085,1,1
139731,South,Florida,Miami,management,married,tertiary,0,285,1,0
139759,West,California,Lemon Grove,services,single,secondary,0,528,1,0
139773,West,Arizona,Sierra Vista,blue-collar,single,secondary,0,712,1,1
139850,West,Arizona,Sierra Vista,housemaid,married,secondary,0,513,0,1
139857,Central,Illinois,Chicago,student,single,secondary,0,123,0,0
139878,South,Florida,Hollywood,management,married,tertiary,0,1133,1,0
139885,Central,Illinois,Chicago,technician,married,tertiary,0,1694,0,1
139892,South,Florida,Miami,retired,married,tertiary,0,108,0,0
139913,East,New York,Dix Hills,management,married,tertiary,0,4124,1,0
139948,East,New York,Utica,management,married,tertiary,0,1223,0,0
139955,East,Massachusetts,Boston,unemployed,single,tertiary,0,7968,0,0
139969,Central,Texas,Pflugerville,admin.,divorced,secondary,0,362,0,0
140004,West,California,Los Angeles,management,married,tertiary,0,699,0,0
140053,East,New York,Troy,admin.,married,secondary,0,10541,0,0
140074,East,New Jersey,Glassboro,blue-collar,married,NA,0,409,1,0
140081,West,California,Los Angeles,entrepreneur,married,secondary,0,104,1,0
140088,East,New York,New York City,technician,married,secondary,0,3285,1,0
140116,South,North Carolina,Indian Trail,management,married,NA,0,4189,1,0
140144,South,Georgia,Atlanta,management,single,secondary,0,1610,1,0
140165,West,California,Los Angeles,unemployed,single,secondary,0,1026,1,0
140200,Central,Texas,Houston,technician,single,secondary,0,1693,1,0
140207,East,New York,Troy,management,married,tertiary,0,315,0,0
140242,East,District of Columbia,Washington,management,married,tertiary,0,6771,0,0
140410,Central,Michigan,Detroit,unemployed,single,secondary,0,334,0,0
140501,West,Washington,Federal Way,management,married,tertiary,0,141,1,0
140543,East,District of Columbia,Washington,retired,single,secondary,0,1050,0,0
140585,West,Washington,Seattle,management,married,NA,0,282,0,0
140634,East,New York,New York City,admin.,divorced,secondary,0,1947,0,0
140676,Central,Illinois,Joliet,blue-collar,married,secondary,0,0,0,0
140774,East,District of Columbia,Washington,unemployed,married,secondary,0,1960,1,0
140795,West,California,Los Angeles,management,single,tertiary,0,1027,0,0
140844,West,Washington,Seattle,technician,married,secondary,0,289,1,0
140851,East,District of Columbia,Washington,unemployed,single,secondary,0,380,0,0
140858,West,California,Los Angeles,management,single,tertiary,0,62,1,0
140886,Central,Oklahoma,Oklahoma City,blue-collar,single,secondary,0,76,1,0
140921,East,New York,New York City,blue-collar,divorced,primary,0,594,1,0
140928,Central,Illinois,Chicago,blue-collar,married,secondary,0,548,0,0
140949,East,New York,Valley Stream,admin.,married,secondary,0,1207,1,0
140963,East,Massachusetts,Boston,blue-collar,married,primary,0,320,1,0
141019,South,Florida,Seminole,blue-collar,married,primary,0,2453,1,0
141040,South,Florida,Tampa,management,single,tertiary,0,3141,0,0
141082,West,California,Los Angeles,blue-collar,married,secondary,0,462,1,0
141215,Central,Texas,Dallas,management,single,tertiary,0,7443,0,0
141257,South,Georgia,Columbus,management,single,tertiary,0,698,0,0
141278,West,California,Los Angeles,management,divorced,tertiary,0,122,1,0
141397,West,California,Los Angeles,student,single,tertiary,0,311,0,0
141453,Central,Iowa,Urbandale,admin.,single,tertiary,0,1000,1,0
141544,Central,Illinois,Chicago,blue-collar,single,secondary,0,885,1,0
141586,Central,Illinois,Chicago,unemployed,single,secondary,0,804,0,0
141607,Central,Texas,Pharr,management,married,secondary,0,724,1,0
141768,South,Georgia,Atlanta,technician,single,secondary,0,598,0,0
141789,West,California,Los Angeles,management,married,tertiary,0,0,0,0
141817,West,California,Los Angeles,technician,married,tertiary,0,0,0,0
141992,South,Florida,Titusville,unemployed,divorced,tertiary,0,756,0,0
142027,East,New York,New York City,admin.,married,secondary,0,920,0,0
142041,Central,Wisconsin,Fitchburg,blue-collar,single,secondary,0,191,1,0
142048,East,Pennsylvania,Philadelphia,technician,single,tertiary,0,208,0,0
142237,Central,Illinois,Highland Park,retired,divorced,secondary,0,704,0,0
142314,West,Washington,Marysville,housemaid,divorced,primary,1,1238,0,0
142335,West,California,Los Angeles,management,married,tertiary,0,2817,0,0
142419,East,New York,Utica,management,single,tertiary,0,811,0,0
142545,West,California,San Diego,admin.,divorced,secondary,0,555,1,1
142587,West,California,Los Angeles,retired,married,tertiary,0,459,0,0
142622,South,Arkansas,North Little Rock,management,married,tertiary,0,792,0,0
142636,Central,Illinois,Chicago,housemaid,single,tertiary,0,19,0,0
142727,East,New York,Deer Park,technician,single,secondary,0,1279,1,0
142755,West,Washington,Seattle,self-employed,single,tertiary,0,-103,1,1
142762,Central,Illinois,Chicago,technician,single,primary,0,11262,0,0
142839,West,California,San Diego,blue-collar,married,primary,0,1673,1,0
142888,East,New York,New York City,unemployed,single,tertiary,0,79,0,0
142902,West,California,Los Angeles,blue-collar,single,secondary,0,535,0,0
142944,South,Arkansas,Paragould,technician,married,primary,0,3376,1,0
142958,Central,Illinois,Chicago,blue-collar,married,secondary,0,1405,0,1
143028,West,Washington,Seattle,admin.,single,secondary,0,265,1,0
143063,South,North Carolina,Greensboro,blue-collar,divorced,primary,0,-9,1,1
143077,East,New York,New York City,services,divorced,secondary,0,0,0,0
143119,East,New York,New York City,admin.,single,secondary,0,895,0,0
143182,Central,Minnesota,Brooklyn Center,retired,married,primary,0,1468,0,0
143231,Central,Oklahoma,Muskogee,blue-collar,married,primary,0,190,1,0
143238,Central,Michigan,Dearborn Heights,self-employed,married,tertiary,0,3698,1,0
143259,South,Florida,Miami,technician,single,tertiary,0,882,0,0
143308,West,Washington,Seattle,retired,divorced,secondary,0,1679,0,0
143329,South,Florida,Hollywood,self-employed,single,tertiary,0,42,1,0
143336,Central,Texas,Houston,blue-collar,married,secondary,0,2039,1,0
143343,West,Arizona,Prescott Valley,management,married,secondary,0,1165,0,0
143413,Central,Minnesota,Burnsville,student,single,secondary,0,459,0,0
143434,Central,Michigan,Battle Creek,management,married,tertiary,0,0,0,0
143455,Central,Texas,Cedar Hill,management,single,tertiary,0,0,1,0
143490,Central,Michigan,Detroit,unemployed,single,tertiary,0,44,0,0
143602,West,California,Los Angeles,management,married,tertiary,0,2333,0,0
143665,Central,Michigan,Ann Arbor,student,single,NA,0,4468,0,0
143686,West,Washington,Seattle,blue-collar,married,primary,0,421,1,0
143798,East,New York,New York City,admin.,married,secondary,0,45,0,0
143819,West,California,Los Angeles,management,married,tertiary,0,474,0,0
143861,Central,Kansas,Kansas City,management,married,tertiary,0,43,1,0
143903,Central,Nebraska,Papillion,services,married,secondary,0,2376,1,0
143917,South,Florida,Tampa,student,single,secondary,0,331,0,0
144064,South,Georgia,Atlanta,retired,married,NA,0,800,0,0
144113,East,New York,New York City,student,single,NA,0,1170,0,0
144211,East,New York,Holbrook,services,single,secondary,0,2615,0,0
144253,East,District of Columbia,Washington,services,married,secondary,0,386,0,0
144267,West,Washington,Seattle,management,married,primary,0,395,1,0
144288,Central,Wisconsin,Watertown,blue-collar,married,primary,0,4108,1,0
144344,East,New York,New York City,retired,divorced,primary,0,6746,0,0
144393,South,North Carolina,Charlotte,retired,divorced,secondary,0,1080,1,0
144407,East,District of Columbia,Washington,technician,divorced,tertiary,0,1807,1,0
144526,East,New York,New York City,retired,married,primary,0,48,0,0
144554,West,Utah,Provo,technician,married,primary,0,0,0,0
144589,Central,Wisconsin,Eau Claire,unemployed,single,primary,1,-4,0,1
144624,South,Florida,Tamarac,services,single,secondary,0,1934,0,0
144638,East,New York,New York City,retired,divorced,tertiary,0,0,0,0
144652,East,New York,New York City,technician,single,tertiary,0,4987,0,0
144666,East,Massachusetts,Boston,blue-collar,married,primary,0,599,1,0
144694,East,New York,New York City,unemployed,single,tertiary,0,993,0,0
144729,Central,Texas,Cedar Hill,blue-collar,single,primary,0,0,0,0
144792,Central,Michigan,Dearborn,blue-collar,divorced,primary,0,-207,0,0
144806,East,Pennsylvania,Philadelphia,management,single,tertiary,0,1618,1,1
144827,Central,Minnesota,Brooklyn Center,technician,single,secondary,0,1435,0,0
144855,West,Washington,Seattle,admin.,married,secondary,0,330,0,0
144862,South,North Carolina,Indian Trail,technician,single,tertiary,0,258,0,0
144904,West,California,Los Angeles,technician,single,tertiary,0,0,1,1
144932,East,New York,New York City,management,married,tertiary,0,3342,0,0
144939,East,District of Columbia,Washington,NA,married,NA,0,558,0,0
145065,East,Maine,Lewiston,services,single,secondary,0,870,0,0
145128,East,New Jersey,Millville,unemployed,married,secondary,0,6,0,0
145142,Central,Texas,Dallas,housemaid,married,secondary,0,38,0,0
145184,West,Utah,Pleasant Grove,blue-collar,married,secondary,0,486,1,0
145212,West,Oregon,Troutdale,technician,single,tertiary,0,178,0,0
145226,West,Washington,Seattle,technician,married,tertiary,0,2643,0,0
145233,South,North Carolina,Charlotte,management,married,tertiary,0,-970,1,0
145247,East,District of Columbia,Washington,technician,married,secondary,0,136,0,0
145310,South,North Carolina,Charlotte,management,married,secondary,0,369,0,0
145317,Central,Minnesota,Brooklyn Park,unemployed,divorced,secondary,0,1694,0,0
145352,East,Pennsylvania,Philadelphia,unemployed,single,primary,0,7724,0,0
145366,East,District of Columbia,Washington,management,single,tertiary,0,87,0,0
145401,Central,Illinois,Chicago,retired,married,primary,0,155,0,0
145436,East,New York,New York City,NA,single,NA,0,942,0,0
145499,East,Pennsylvania,Philadelphia,entrepreneur,single,secondary,0,732,0,0
145576,West,California,Los Angeles,admin.,single,secondary,0,306,1,0
145583,East,District of Columbia,Washington,management,single,tertiary,0,159,0,0
145625,East,District of Columbia,Washington,management,divorced,tertiary,0,-130,1,0
145821,West,California,Los Angeles,unemployed,single,secondary,0,622,0,0
145849,West,Montana,Kalispell,admin.,divorced,secondary,0,19,1,0
145863,Central,Illinois,Chicago,management,single,secondary,0,1088,1,0
145877,Central,Wisconsin,Eau Claire,retired,single,secondary,0,351,1,0
145884,East,New York,New York City,technician,married,secondary,0,806,0,0
145905,East,New York,New York City,student,single,primary,0,1235,0,0
145919,West,California,Los Angeles,technician,married,secondary,0,335,0,0
145926,West,Washington,Edmonds,management,married,tertiary,0,1167,1,1
146024,Central,Texas,Houston,student,single,secondary,0,382,0,0
146031,Central,Minnesota,Blaine,student,single,tertiary,0,64,0,0
146087,East,Pennsylvania,Greensburg,entrepreneur,married,secondary,0,0,0,0
146136,West,Washington,Seattle,services,single,secondary,0,54,1,0
146171,Central,Texas,Carrollton,management,single,tertiary,0,924,0,0
146206,South,South Carolina,Taylors,technician,divorced,secondary,0,3450,0,0
146262,West,California,Los Angeles,management,single,tertiary,0,3041,1,0
146416,East,Maine,Auburn,retired,divorced,primary,0,482,0,0
146521,Central,Illinois,Highland Park,admin.,single,secondary,0,-213,1,1
146563,Central,Illinois,Chicago,blue-collar,single,primary,0,36,1,0
146570,South,North Carolina,Indian Trail,retired,married,primary,0,3629,0,0
146633,West,Montana,Kalispell,blue-collar,single,secondary,0,2093,0,0
146640,East,Massachusetts,Boston,management,divorced,tertiary,0,4692,1,0
146682,East,Ohio,Hilliard,admin.,married,secondary,0,1207,1,0
146703,East,New York,New York City,self-employed,married,secondary,0,4420,1,1
146710,East,District of Columbia,Washington,management,single,tertiary,0,3840,1,0
146724,South,Florida,Hollywood,housemaid,divorced,primary,0,1311,0,0
146780,South,Georgia,Atlanta,unemployed,married,primary,0,519,0,0
146794,South,Florida,Miramar,student,single,secondary,0,329,0,0
146829,South,North Carolina,Charlotte,management,single,tertiary,0,5359,0,0
146934,East,New York,Valley Stream,self-employed,married,tertiary,0,1278,0,0
146941,East,Pennsylvania,Philadelphia,blue-collar,married,secondary,0,184,0,1
146969,East,New York,New York City,admin.,divorced,secondary,0,-41,1,1
147039,West,California,San Diego,retired,married,secondary,0,4112,0,0
147067,East,Pennsylvania,Philadelphia,entrepreneur,married,secondary,0,593,1,1
147221,South,Georgia,Atlanta,student,married,secondary,0,119,1,0
147277,West,Washington,Seattle,blue-collar,married,secondary,0,2913,0,0
147291,West,Utah,Tooele,services,married,secondary,0,471,1,0
147298,West,California,Los Banos,management,married,NA,0,1519,0,0
147361,South,Alabama,Madison,student,single,NA,0,1506,0,0
147368,Central,Kansas,Hutchinson,entrepreneur,married,secondary,0,2971,0,0
147375,East,Massachusetts,Boston,student,single,secondary,0,538,0,0
147417,Central,Illinois,Chicago,blue-collar,single,primary,0,2146,1,0
147564,East,Maine,Gorham,self-employed,single,tertiary,0,2984,1,0
147578,Central,Texas,Dallas,student,single,NA,0,1232,0,0
147585,East,Pennsylvania,Philadelphia,admin.,single,secondary,0,0,1,1
147606,East,District of Columbia,Washington,unemployed,married,primary,0,518,0,0
147627,West,California,Los Angeles,management,divorced,tertiary,0,2885,0,0
147669,Central,Wisconsin,Fitchburg,unemployed,married,primary,0,7005,1,0
147739,Central,Oklahoma,Norman,admin.,single,secondary,0,557,0,0
147788,South,Florida,West Palm Beach,blue-collar,divorced,primary,0,126,1,0
147830,East,Ohio,Hilliard,unemployed,single,primary,0,216,0,0
147851,West,California,Los Angeles,admin.,married,secondary,0,169,0,0
147914,West,California,San Diego,management,single,tertiary,0,3544,1,0
147942,West,California,Los Banos,retired,married,secondary,0,1853,0,0
147956,South,Florida,Titusville,blue-collar,married,secondary,0,272,0,0
147991,Central,Texas,College Station,student,single,tertiary,0,5291,0,0
148040,Central,Kansas,Kansas City,services,single,primary,0,198,0,0
148054,West,Idaho,Lewiston,student,single,tertiary,0,691,0,0
148110,Central,Oklahoma,Bartlesville,admin.,married,secondary,0,149,1,0
148166,East,New York,Albany,unemployed,single,tertiary,0,7968,0,0
148201,West,Washington,Seattle,management,married,tertiary,0,474,0,0
148250,South,Florida,Miami,management,single,tertiary,0,80,0,0
148376,East,Massachusetts,Boston,blue-collar,single,secondary,1,-27,0,0
148432,East,New York,New York City,admin.,single,secondary,0,4448,0,0
148446,West,California,Los Angeles,management,single,tertiary,0,819,1,0
148474,West,California,Los Angeles,management,married,tertiary,0,27696,0,0
148488,East,Massachusetts,Boston,admin.,married,secondary,0,826,0,0
148586,East,New York,Utica,admin.,married,secondary,0,659,1,0
148628,South,Alabama,Madison,student,single,secondary,0,358,0,0
148635,East,Ohio,Hudson,technician,divorced,tertiary,0,674,1,0
148691,East,New York,Utica,self-employed,married,tertiary,0,1047,0,0
148698,East,New York,New York City,management,divorced,tertiary,0,2104,0,0
148761,East,Maryland,Crofton,management,single,tertiary,0,0,1,0
148796,South,Georgia,Atlanta,admin.,married,secondary,0,0,0,1
148803,West,California,Los Angeles,management,single,tertiary,0,866,0,0
148838,South,Tennessee,Cleveland,self-employed,single,tertiary,0,9962,0,0
148915,East,Maine,West Scarborough,admin.,married,tertiary,0,346,0,0
148929,West,California,Los Banos,retired,married,NA,0,2540,0,0
148950,East,New York,New York City,admin.,divorced,secondary,0,6046,1,1
149020,South,Florida,Miami,blue-collar,single,secondary,0,2486,1,0
149048,West,California,Manhattan Beach,blue-collar,married,secondary,0,580,1,1
149111,South,Florida,Miramar,admin.,married,tertiary,0,899,1,0
149146,South,Arkansas,North Little Rock,management,married,secondary,0,456,1,0
149160,West,California,Los Angeles,retired,married,secondary,0,0,0,0
149181,East,District of Columbia,Washington,technician,married,tertiary,0,825,0,0
149223,East,New York,New York City,services,married,secondary,0,4151,1,1
149244,South,Georgia,Augusta,blue-collar,single,secondary,0,734,1,1
149314,West,Washington,Seattle,services,single,secondary,0,32,1,0
149342,East,Vermont,Rutland,management,married,tertiary,0,3236,0,0
149370,Central,Texas,Dallas,management,divorced,tertiary,0,294,1,0
149384,South,Alabama,Selma,services,married,primary,0,306,1,0
149461,West,California,Los Angeles,blue-collar,married,primary,0,0,1,1
149482,West,Oregon,Troutdale,student,single,secondary,0,949,1,0
149489,West,California,Los Angeles,technician,single,secondary,0,204,0,0
149559,West,Arizona,Chandler,housemaid,married,secondary,0,127,1,0
149587,East,New York,New York City,management,married,tertiary,0,388,0,0
149678,West,Washington,Everett,management,married,tertiary,0,238,0,0
149692,East,Pennsylvania,Philadelphia,entrepreneur,single,secondary,0,278,0,0
149713,West,Washington,Seattle,management,married,tertiary,0,2987,1,0
149734,West,California,Los Angeles,management,married,tertiary,0,830,1,1
149797,East,New York,New York City,retired,divorced,tertiary,0,-309,1,0
149888,South,Georgia,Augusta,management,married,tertiary,0,2465,1,1
149895,East,Vermont,South Burlington,retired,divorced,secondary,0,-268,0,1
149958,West,Washington,Seattle,technician,single,secondary,0,4718,0,0
149972,South,Florida,Hollywood,management,married,tertiary,0,925,0,0
150147,Central,Texas,Houston,services,divorced,secondary,0,0,0,0
150161,Central,Texas,Houston,blue-collar,married,secondary,0,604,1,0
150189,West,Washington,Olympia,housemaid,married,secondary,0,0,0,0
150245,Central,Michigan,Detroit,management,married,primary,0,5310,1,0
150343,South,Florida,Miramar,blue-collar,divorced,primary,0,4401,0,0
150350,East,New Jersey,Bergenfield,unemployed,married,secondary,0,582,1,0
150497,East,Ohio,Hilliard,retired,single,secondary,0,614,0,0
150532,East,Maryland,Edgewood,admin.,single,secondary,0,0,1,0
150560,East,New York,New York City,technician,single,secondary,0,2085,0,0
150567,East,New York,New York City,management,married,tertiary,0,606,0,0
150574,Central,Texas,Houston,blue-collar,single,primary,0,265,1,0
150630,East,Massachusetts,Boston,NA,divorced,NA,0,0,0,0
150707,South,Georgia,Atlanta,blue-collar,married,primary,0,5839,1,0
150861,South,Georgia,Atlanta,management,divorced,tertiary,0,990,1,0
150889,East,Pennsylvania,Philadelphia,technician,single,secondary,0,15,1,0
150924,East,Ohio,Hamilton,technician,married,tertiary,0,1293,0,0
150959,West,California,Los Angeles,self-employed,single,tertiary,0,1240,0,0
151078,East,Massachusetts,Boston,retired,married,secondary,0,0,0,0
151141,East,Pennsylvania,Philadelphia,unemployed,married,secondary,0,957,0,0
151295,East,Pennsylvania,Greensburg,technician,married,tertiary,0,4596,1,0
151428,West,California,Los Angeles,admin.,divorced,secondary,0,785,1,0
151708,Central,Illinois,Chicago,technician,married,secondary,0,3654,0,0
151911,East,Pennsylvania,Philadelphia,unemployed,married,secondary,0,1047,0,0
151925,East,New York,New York City,student,single,tertiary,0,253,0,0
151953,South,North Carolina,Goldsboro,blue-collar,married,secondary,0,2160,0,0
151995,East,New York,New York City,student,single,tertiary,0,2539,0,0
152002,West,Washington,Seattle,management,married,tertiary,0,405,0,0
152030,West,California,San Diego,admin.,married,secondary,0,368,0,0
152051,Central,Texas,Pharr,blue-collar,married,primary,1,-443,1,1
152072,East,Massachusetts,Swansea,blue-collar,married,secondary,0,1165,1,0
152093,Central,Kansas,Hutchinson,technician,married,secondary,0,557,0,0
152121,East,Pennsylvania,Philadelphia,management,single,tertiary,0,397,1,0
152142,Central,Michigan,Detroit,housemaid,divorced,primary,0,77,0,0
152156,East,District of Columbia,Washington,management,single,tertiary,0,637,1,0
152170,West,California,Los Angeles,management,married,tertiary,0,616,0,0
152275,Central,Illinois,Chicago,management,married,tertiary,0,36,0,0
152289,Central,Illinois,Chicago,management,married,NA,0,1780,1,0
152296,South,Florida,Seminole,management,married,tertiary,0,419,1,0
152366,South,Florida,Miami,technician,married,secondary,0,497,0,0
152380,West,Washington,Seattle,services,divorced,secondary,0,1,1,0
152485,Central,Illinois,Chicago,management,married,tertiary,0,469,0,0
152534,East,New York,New York City,management,married,tertiary,0,4693,0,1
152632,West,Washington,Seattle,services,married,secondary,0,2416,1,0
152695,Central,Oklahoma,Oklahoma City,technician,married,secondary,0,284,0,0
152702,West,California,San Diego,technician,married,secondary,0,2266,0,0
152723,West,Washington,Elk Plain,technician,married,tertiary,0,202,0,0
152807,West,California,Los Angeles,technician,married,secondary,0,2983,0,0
152814,East,Pennsylvania,Philadelphia,retired,married,secondary,0,3114,0,0
152912,West,California,East Los Angeles,technician,single,secondary,0,2,1,1
153108,South,Arkansas,Paragould,admin.,single,secondary,0,-528,1,1
153129,West,Washington,Seattle,entrepreneur,single,secondary,0,-22,1,0
153150,West,California,Los Angeles,unemployed,married,tertiary,0,4145,0,0
153220,East,New Jersey,Paterson,technician,single,tertiary,0,1231,0,0
153318,South,Florida,Homestead,services,divorced,NA,0,6360,0,0
