sales_id,ad_placed_on,sold_on,original_selling_price,Region,State,City,seller_type,owner,car_id
1194,01-02-2017 14:17,10-02-2017 08:18,370000,South,Tennessee,Columbia,Individual,Third Owner,124670
1195,01-02-2017 14:38,07-02-2017 11:27,250000,South,Tennessee,Columbia,Individual,First Owner,124671
1196,01-02-2017 14:39,15-02-2017 14:25,95000,South,Tennessee,Collierville,Individual,Second Owner,124672
1197,01-02-2017 14:45,14-02-2017 11:58,180000,South,Tennessee,Collierville,Individual,Second Owner,124673
1198,01-02-2017 14:51,07-02-2017 11:15,650000,South,Tennessee,Cleveland,Individual,First Owner,124674
1199,01-02-2017 14:58,,530000,South,Tennessee,Cleveland,Individual,First Owner,124675
1200,01-02-2017 15:21,,610000,South,Tennessee,Cleveland,Individual,First Owner,124676
1202,01-02-2017 15:25,06-02-2017 09:17,265000,South,Tennessee,Columbia,Individual,First Owner,124678
1203,01-02-2017 15:28,07-02-2017 17:53,560000,South,Tennessee,Collierville,Individual,First Owner,124679
1204,01-02-2017 15:30,09-02-2017 12:17,430000,South,Alabama,Madison,Individual,First Owner,124680
1205,01-02-2017 15:41,13-02-2017 07:38,711000,West,California,Huntington Beach,Individual,First Owner,124681
1206,01-02-2017 15:42,02-03-2017 16:22,511000,South,Alabama,Madison,Individual,First Owner,124682
1207,01-02-2017 15:47,09-03-2017 18:52,450000,East,Maine,Lewiston,Individual,First Owner,124683
1208,01-02-2017 16:03,07-02-2017 11:12,325000,East,New Jersey,Avenel,Individual,First Owner,124684
1209,01-02-2017 16:15,15-02-2017 09:25,434999,South,Alabama,Madison,Individual,First Owner,124685
1210,01-02-2017 17:01,16-02-2017 03:58,210000,South,Alabama,Madison,Individual,Second Owner,124686
1212,01-02-2017 17:21,07-02-2017 13:23,160000,South,Alabama,Madison,Individual,Second Owner,124688
1213,01-02-2017 17:24,,650000,South,Alabama,Madison,Individual,Second Owner,124689
1215,01-02-2017 17:31,,320000,Central,Wisconsin,Eau Claire,Individual,First Owner,124691
1216,01-02-2017 17:39,16-02-2017 13:28,290000,East,Pennsylvania,Greensburg,Individual,First Owner,124692
1218,01-02-2017 17:45,10-03-2017 17:12,80000,Central,Wisconsin,Eau Claire,Individual,First Owner,124694
1219,01-02-2017 18:00,10-02-2017 11:13,1100000,Central,Wisconsin,Eau Claire,Individual,First Owner,124695
1220,01-02-2017 18:22,17-02-2017 13:42,600000,Central,Wisconsin,Fitchburg,Individual,First Owner,124696
1221,01-02-2017 18:29,22-02-2017 12:51,340000,East,Pennsylvania,Greensburg,Individual,First Owner,124697
1222,01-02-2017 18:39,15-02-2017 14:41,750000,Central,Wisconsin,Fitchburg,Individual,First Owner,124698
1223,01-02-2017 18:41,14-02-2017 13:23,100000,East,Pennsylvania,Greensburg,Individual,First Owner,124699
1224,01-02-2017 20:22,01-03-2017 05:46,395000,East,Pennsylvania,Greensburg,Individual,First Owner,124700
1225,01-02-2017 20:48,10-02-2017 14:38,200000,East,Pennsylvania,Greensburg,Individual,First Owner,124701
1226,01-02-2017 20:54,17-02-2017 14:57,450000,Central,Wisconsin,Eau Claire,Individual,First Owner,124702
1227,01-02-2017 20:59,08-02-2017 15:51,180000,Central,Wisconsin,Fitchburg,Individual,Second Owner,124703
1228,01-02-2017 21:07,,190000,Central,Wisconsin,Brookfield,Individual,Second Owner,124704
1229,01-02-2017 21:13,08-02-2017 12:15,310000,East,Pennsylvania,Greensburg,Individual,First Owner,124705
1230,01-02-2017 21:33,14-02-2017 15:12,351000,Central,Wisconsin,Fitchburg,Individual,Second Owner,124706
1231,01-02-2017 21:45,07-02-2017 10:58,190000,Central,Wisconsin,Fitchburg,Individual,Second Owner,124707
1232,01-02-2017 22:23,14-02-2017 10:54,225000,East,Pennsylvania,Greensburg,Individual,Second Owner,124708
1233,01-02-2017 22:26,09-02-2017 15:25,130000,East,New York,Utica,Individual,First Owner,124709
1234,01-02-2017 22:29,07-02-2017 12:05,1000000,East,New York,Utica,Individual,First Owner,124710
1235,01-02-2017 22:31,09-02-2017 19:32,55000,East,New York,Troy,Individual,Third Owner,124711
1236,01-02-2017 22:44,07-02-2017 16:58,330000,East,New York,Troy,Individual,First Owner,124712
1237,01-02-2017 22:59,08-02-2017 10:48,166000,East,New York,Troy,Individual,First Owner,124713
1238,01-02-2017 23:18,09-02-2017 10:57,200000,East,New York,Troy,Individual,First Owner,124714
1239,01-02-2017 23:33,,140000,East,New York,Utica,Individual,Third Owner,124715
1240,01-02-2017 23:33,14-02-2017 14:49,370000,East,New York,Valley Stream,Individual,First Owner,124716
1241,02-02-2017 00:09,08-02-2017 10:05,720000,East,New York,Troy,Individual,First Owner,124717
1242,02-02-2017 00:15,17-02-2017 15:47,500000,East,New York,Valley Stream,Individual,First Owner,124718
1243,02-02-2017 00:34,20-02-2017 14:17,570000,East,New York,Valley Stream,Individual,First Owner,124719
1244,02-02-2017 01:00,13-02-2017 13:21,210000,East,New York,Troy,Individual,First Owner,124720
1245,02-02-2017 02:33,13-02-2017 08:47,120000,East,New York,Valley Stream,Individual,First Owner,124721
1246,02-02-2017 03:48,06-02-2017 13:53,95000,East,New York,Troy,Individual,Fourth & Above Owner,124722
1247,02-02-2017 07:05,17-02-2017 10:21,196000,East,New York,Utica,Individual,Third Owner,124723
1248,02-02-2017 08:35,13-02-2017 06:06,392000,East,New York,Utica,Individual,First Owner,124724
1249,02-02-2017 08:38,16-02-2017 13:09,150000,East,New York,Utica,Individual,First Owner,124725
1250,02-02-2017 08:47,10-02-2017 14:52,595000,East,New York,Valley Stream,Individual,First Owner,124726
1251,02-02-2017 08:58,,833000,East,New York,Utica,Individual,First Owner,124727
1252,02-02-2017 09:23,09-02-2017 09:32,280000,South,Florida,Tampa,Individual,First Owner,124728
1253,02-02-2017 09:33,01-03-2017 09:35,35000,West,Oregon,Troutdale,Individual,Second Owner,124729
1254,02-02-2017 09:39,16-02-2017 11:38,180000,South,Florida,Titusville,Individual,Third Owner,124730
1255,02-02-2017 09:48,10-02-2017 08:14,225000,South,Florida,Titusville,Individual,First Owner,124731
1256,02-02-2017 10:07,14-02-2017 11:45,1400000,West,Oregon,Troutdale,Individual,First Owner,124732
1257,02-02-2017 10:28,17-03-2017 15:16,340000,South,Florida,Tampa,Individual,First Owner,124733
1258,02-02-2017 10:43,,550000,South,Florida,Tampa,Individual,First Owner,124734
1259,02-02-2017 11:11,13-02-2017 01:53,400000,South,Florida,Tampa,Individual,Second Owner,124735
1260,02-02-2017 11:15,01-03-2017 06:37,90000,South,Florida,Tamarac,Individual,Third Owner,124736
1261,02-02-2017 11:23,08-02-2017 16:18,650000,South,South Carolina,Taylors,Individual,First Owner,124737
1262,02-02-2017 11:40,13-02-2017 08:57,730000,South,South Carolina,Taylors,Individual,First Owner,124738
1263,02-02-2017 11:41,10-02-2017 09:47,125000,South,South Carolina,Taylors,Individual,First Owner,124739
1264,02-02-2017 11:42,13-02-2017 12:14,81000,South,Florida,Tampa,Individual,Fourth & Above Owner,124740
1265,02-02-2017 11:56,22-02-2017 09:52,170000,West,Oregon,Troutdale,Individual,Second Owner,124741
1266,02-02-2017 11:58,14-02-2017 04:54,81000,West,Oregon,Troutdale,Individual,Fourth & Above Owner,124742
1267,02-02-2017 12:08,08-02-2017 12:47,95000,West,Oregon,Troutdale,Individual,Third Owner,124743
1268,02-02-2017 12:25,14-02-2017 06:09,55000,South,Florida,Tampa,Individual,Third Owner,124744
1269,02-02-2017 12:31,15-02-2017 15:43,880000,South,South Carolina,Taylors,Individual,First Owner,124745
1270,02-02-2017 12:34,06-02-2017 14:55,200000,South,Florida,Tampa,Individual,First Owner,124746
1271,02-02-2017 12:37,13-02-2017 11:24,480000,Central,Michigan,Canton,Individual,First Owner,124747
1272,02-02-2017 13:26,10-02-2017 10:23,480000,Central,Michigan,Dearborn,Individual,First Owner,124748
1273,02-02-2017 13:27,13-02-2017 12:35,700000,Central,Michigan,Dearborn,Individual,First Owner,124749
1274,02-02-2017 13:32,08-02-2017 15:32,850000,Central,Michigan,Dearborn Heights,Individual,First Owner,124750
1275,02-02-2017 13:51,10-02-2017 12:26,300000,Central,Michigan,Canton,Individual,First Owner,124751
1276,02-02-2017 14:42,14-02-2017 12:35,650000,Central,Michigan,Canton,Individual,First Owner,124752
1277,02-02-2017 15:08,07-03-2017 09:58,220000,East,New York,Bethpage,Individual,First Owner,124753
1278,02-02-2017 15:18,07-02-2017 11:11,300000,Central,Michigan,Dearborn,Individual,First Owner,124754
1279,02-02-2017 15:22,10-02-2017 09:27,450000,Central,Michigan,Clinton,Individual,First Owner,124755
1280,02-02-2017 15:48,14-02-2017 14:32,400000,Central,Michigan,Clinton,Individual,First Owner,124756
1281,02-02-2017 15:53,10-02-2017 08:17,1030000,Central,Michigan,Clinton,Individual,First Owner,124757
1282,02-02-2017 16:04,08-02-2017 14:08,190000,Central,Michigan,Dearborn Heights,Individual,Second Owner,124758
1283,02-02-2017 16:18,10-02-2017 08:54,140000,Central,Michigan,Dearborn Heights,Individual,Second Owner,124759
1284,02-02-2017 16:32,08-02-2017 13:42,800000,Central,Michigan,Canton,Individual,First Owner,124760
1285,02-02-2017 17:00,15-02-2017 16:22,229999,East,New York,Bethpage,Individual,Third Owner,124761
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
